0.0108048, 0.100098
0.0110666, 0.0994516
0.0104849, 0.0786806
0.0159972, 0.0411846
0.0186729, 0.0716392
0.00949104, 0.120061
0.0106589, 0.109419
0.0106393, 0.0930194
0.0101865, 0.0974047
0.0094573, 0.0982143
0.00948713, 0.0610094
0.0195632, 0.0465012
0.0123181, 0.0922725
0.0102763, 0.137496
0.00992564, 0.0921798
0.00969965, 0.094566
0.00941753, 0.0996383
0.0108299, 0.0838178
0.0126299, 0.0454408
0.0177612, 0.0664065
0.00937275, 0.108956
0.0104855, 0.132196
0.010675, 0.0930035
0.00974031, 0.0988768
0.00984331, 0.0969646
0.0100574, 0.0570283
0.0204596, 0.0509019
0.0117274, 0.0923635
0.0110052, 0.137052
0.00896725, 0.092408
0.00916642, 0.0935586
0.0097996, 0.0996613
0.00942392, 0.0983142
0.00945326, 0.0647438
0.019689, 0.0442736
0.012287, 0.0789801
0.00994301, 0.127056
0.0103866, 0.100273
0.00975945, 0.0933279
0.00970439, 0.0988731
0.010157, 0.0826177
0.0136699, 0.0453141
0.0201796, 0.0605489
0.00985735, 0.10637
0.0106245, 0.138034
0.0106852, 0.0929115
0.00891844, 0.0993176
0.00849191, 0.0775566
0.0161443, 0.0412086
0.0169424, 0.0673401
0.0093506, 0.115614
0.0110202, 0.121112
0.00959719, 0.0931109
0.0119609, 0.0988544
0.0107577, 0.0760231
0.0186227, 0.0409782
0.0147281, 0.0729689
0.0109882, 0.118716
0.0108204, 0.115452
0.0104449, 0.0927952
0.00941307, 0.0981101
0.0116908, 0.0981136
0.00841124, 0.0778103
0.0145991, 0.0402441
0.0169022, 0.0675806
0.00896494, 0.115834
0.010843, 0.123424
0.0115937, 0.0927214
0.0103677, 0.0982274
0.0103914, 0.0662302
0.0210818, 0.0448413
0.0111255, 0.0881093
0.00940315, 0.137823
0.00956755, 0.0921859
0.00986863, 0.0949001

