,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
494,14.9699707,124,124,533,52,0,544,622.4153435,238.9808876,648.1712044,358.7639208
495,15,124,124,537,51,0,545,622.4153435,238.9808876,648.1712044,358.7639208
496,15.0300293,124,124,535,52,1,547,622.4153435,238.9808876,648.1712044,358.7639208
497,15.05993652,124,124,538,53,1,543,622.4153435,238.9808876,648.1712044,358.7639208
498,15.09997559,124,124,544,52,1,545,622.4153435,238.9808876,648.1712044,358.7639208
499,15.13000488,0,0,536,52,0,545,622.4153435,238.9808876,648.1712044,358.7639208
500,15.15991211,51,51,537,51,0,545,622.4153435,238.9808876,648.1712044,358.7639208
501,15.17993164,51,51,543,52,2,545,622.4153435,238.9808876,648.1712044,358.7639208
502,15.20996094,51,51,538,52,2,545,622.4153435,238.9808876,648.1712044,358.7639208
503,15.23999023,51,51,536,53,1,543,622.4153435,238.9808876,648.1712044,358.7639208
504,15.27001953,51,51,533,53,2,547,622.4548733,238.9817943,645.4526239,358.4446726
505,15.29992676,51,51,546,52,1,550,622.4548733,238.9817943,645.4526239,358.4446726
506,15.32995605,51,51,543,52,2,552,622.4548733,238.9817943,645.4526239,358.4446726
507,15.35998535,51,51,545,52,3,556,622.4548733,238.9817943,645.4526239,358.4446726
508,15.39001465,51,51,554,52,2,561,622.4548733,238.9817943,645.4526239,358.4446726
509,15.41992188,51,51,555,52,3,564,622.4548733,238.9817943,645.4526239,358.4446726
510,15.44995117,51,51,554,52,0,568,622.4548733,238.9817943,645.4526239,358.4446726
511,15.4699707,51,51,550,53,2,566,622.4548733,238.9817943,645.4526239,358.4446726
512,15.5,51,51,561,51,2,567,622.4548733,238.9817943,645.4526239,358.4446726
513,15.5300293,51,51,560,52,2,571,622.4548733,238.9817943,645.4526239,358.4446726
514,15.55993652,51,51,560,52,0,569,622.4548733,238.9817943,645.4526239,358.4446726
515,15.58996582,51,51,555,52,1,570,622.4548733,238.9817943,645.4526239,358.4446726
516,15.61999512,51,51,567,53,2,570,622.4548733,238.9817943,645.4526239,358.4446726
517,15.65002441,51,51,565,52,0,572,622.4548733,238.9817943,645.4526239,358.4446726
518,15.67993164,51,51,564,51,0,574,622.4548733,238.9817943,645.4526239,358.4446726
519,15.70996094,51,51,569,51,1,574,622.4548733,238.9817943,645.4526239,358.4446726
520,15.73999023,51,51,569,51,1,574,622.4548733,238.9817943,645.4526239,358.4446726
521,15.77001953,51,51,568,53,2,576,622.4548733,238.9817943,645.4526239,358.4446726
522,15.78991699,51,51,562,53,0,576,622.4548733,238.9817943,645.4526239,358.4446726
523,15.81994629,51,51,570,51,1,575,622.4548733,238.9817943,645.4526239,358.4446726
524,15.84997559,51,51,569,52,1,577,622.4548733,238.9817943,645.4526239,358.4446726
525,15.88000488,51,51,570,52,0,578,622.4548733,238.9817943,645.4526239,358.4446726
526,15.90991211,51,51,566,52,0,578,622.4548733,238.9817943,645.4526239,358.4446726
527,15.93994141,51,51,571,52,0,574,622.4548733,238.9817943,645.4526239,358.4446726
528,15.9699707,51,51,569,52,0,577,622.4548733,238.9817943,645.4526239,358.4446726
529,16,51,51,570,51,0,578,622.4548733,238.9817943,645.4526239,358.4446726
530,16.0300293,51,51,574,52,1,577,622.4548733,238.9817943,645.4526239,358.4446726
531,16.05993652,51,51,572,52,1,579,622.4548733,238.9817943,645.4526239,358.4446726
