,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
1669,50.35998535,194,194,506,51,3,514,622.540834,238.9155317,645.7697562,358.66207
1670,50.39001465,194,194,510,52,1,515,622.540834,238.9155317,645.7697562,358.66207
1671,50.41992188,194,194,507,52,2,511,622.540834,238.9155317,645.7697562,358.66207
1672,50.44995117,0,0,513,52,1,514,622.540834,238.9155317,645.7697562,358.66207
1673,50.47998047,161,161,502,51,0,513,622.540834,238.9155317,645.7697562,358.66207
1674,50.51000977,161,161,505,52,3,516,622.540834,238.9155317,645.7697562,358.66207
1675,50.53991699,161,161,508,52,0,518,622.540834,238.9155317,645.7697562,358.66207
1676,50.56994629,161,161,510,52,1,517,622.5200013,238.96454,655.7094472,358.3910529
1677,50.59997559,161,161,509,52,2,521,622.5200013,238.96454,655.7094472,358.3910529
1678,50.63000488,161,161,509,51,2,522,622.5200013,238.96454,655.7094472,358.3910529
1679,50.65991211,161,161,511,52,2,524,622.5200013,238.96454,655.7094472,358.3910529
1680,50.69995117,161,161,522,52,1,526,622.5200013,238.96454,655.7094472,358.3910529
1681,50.72998047,161,161,514,52,0,525,622.5200013,238.96454,655.7094472,358.3910529
1682,50.76000977,161,161,517,52,0,527,622.5200013,238.96454,655.7094472,358.3910529
1683,50.78991699,161,161,526,51,2,526,622.5200013,238.96454,655.7094472,358.3910529
1684,50.81994629,161,161,517,52,2,526,622.5200013,238.96454,655.7094472,358.3910529
1685,50.84997559,161,161,516,51,1,526,622.5200013,238.96454,655.7094472,358.3910529
1686,50.88000488,161,161,517,52,1,526,622.5200013,238.96454,655.7094472,358.3910529
1687,50.90991211,161,161,521,52,0,526,622.5200013,238.96454,655.7094472,358.3910529
1688,50.94995117,161,161,517,51,2,529,622.5200013,238.96454,655.7094472,358.3910529
1689,50.97998047,161,161,521,52,1,528,622.5200013,238.96454,655.7094472,358.3910529
1690,51.01000977,161,161,527,52,1,527,622.5200013,238.96454,652.9005083,358.6719195
1691,51.03991699,161,161,518,52,2,528,622.5581385,238.9645806,652.9005083,358.6719195
1692,51.06994629,161,161,518,52,2,528,622.5581385,238.9645806,652.9005083,358.6719195
1693,51.09997559,161,161,520,52,1,528,622.5581385,238.9645806,652.9005083,358.6719195
1694,51.13000488,161,161,520,53,0,528,622.5581385,238.9645806,652.9005083,358.6719195
1695,51.15991211,161,161,518,51,1,529,622.5581385,238.9645806,652.9005083,358.6719195
1696,51.18994141,161,161,520,52,0,530,622.5581385,238.9645806,652.9005083,358.6719195
1697,51.22998047,161,161,527,52,2,530,622.5581385,238.9645806,652.9005083,358.6719195
1698,51.26000977,161,161,518,53,0,529,622.5581385,238.9645806,652.9005083,358.6719195
1699,51.28991699,161,161,520,52,1,527,622.5581385,238.9645806,652.9005083,358.6719195
1700,51.31994629,161,161,529,53,0,529,622.5581385,238.9645806,652.9005083,358.6719195
1701,51.34997559,161,161,520,52,2,528,622.5581385,238.9645806,652.9005083,358.6719195
1702,51.38000488,161,161,519,52,1,531,622.5581385,238.9645806,652.9005083,358.6719195
1703,51.40991211,161,161,519,52,0,530,622.5581385,238.9645806,652.9005083,358.6719195
1704,51.43994141,161,161,522,51,0,527,622.5581385,238.9645806,652.9005083,358.6719195
1705,51.47998047,90,90,519,52,0,531,622.5581385,238.9645806,652.9005083,358.6719195
1706,51.51000977,90,90,521,52,3,531,622.5581385,238.9645806,652.9005083,358.6719195
1707,51.5300293,90,90,529,52,1,529,622.5581385,238.9645806,652.9005083,358.6719195
1708,51.55993652,90,90,522,52,0,529,622.5581385,238.9645806,652.9005083,358.6719195
1709,51.58996582,90,90,519,52,0,530,622.5581385,238.9645806,652.9005083,358.6719195
