,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
1329,40.27001953,134,134,528,52,1,542,622.5760909,239.0080938,650.1224957,358.7408
1330,40.29992676,134,134,534,52,2,542,622.5760909,239.0080938,650.1224957,358.7408
1331,40.32995605,134,134,532,51,1,543,622.5760909,239.0080938,650.1224957,358.7408
1332,40.35998535,0,0,541,51,2,543,622.5760909,239.0080938,650.1224957,358.7408
1333,40.39001465,1,1,533,51,1,540,622.5760909,239.0080938,650.1224957,358.7408
1334,40.41992188,1,1,535,52,0,543,622.5760909,239.0080938,650.1224957,358.7408
1335,40.43994141,1,1,537,52,1,540,622.5760909,239.0080938,650.1224957,358.7408
1336,40.4699707,1,1,537,52,1,542,622.4165246,239.1846534,648.3351431,358.7603291
1337,40.5,1,1,537,51,1,548,622.4165246,239.1846534,648.3351431,358.7603291
1338,40.5300293,1,1,541,51,1,549,622.4165246,239.1846534,648.3351431,358.7603291
1339,40.54992676,1,1,543,51,0,557,622.4165246,239.1846534,648.3351431,358.7603291
1340,40.57995605,1,1,548,53,2,562,622.4165246,239.1846534,648.3351431,358.7603291
1341,40.60998535,1,1,553,52,3,569,622.3779597,239.0262818,638.5349813,358.4300426
1342,40.63000488,1,1,558,51,1,571,622.3779597,239.0262818,638.5349813,358.4300426
1343,40.65991211,1,1,563,52,0,576,622.3779597,239.0262818,638.5349813,358.4300426
1344,40.68994141,1,1,565,52,1,578,622.3779597,239.0262818,638.5349813,358.4300426
1345,40.70996094,1,1,566,51,1,581,622.3779597,239.0262818,638.5349813,358.4300426
1346,40.73999023,1,1,568,52,1,578,622.3779597,239.0262818,638.5349813,358.4300426
1347,40.77001953,1,1,569,51,3,580,622.3779597,239.0262818,638.5349813,358.4300426
1348,40.79992676,1,1,571,52,0,582,622.3779597,239.0262818,638.5349813,358.4300426
1349,40.81994629,1,1,573,53,2,580,622.3779597,239.0262818,638.5349813,358.4300426
1350,40.84997559,1,1,574,52,1,584,622.3779597,239.0262818,638.5349813,358.4300426
1351,40.88000488,1,1,576,52,1,585,622.3779597,239.0262818,638.5349813,358.4300426
1352,40.90002441,1,1,578,52,2,586,622.3779597,239.0262818,638.5349813,358.4300426
1353,40.92993164,1,1,580,52,1,592,622.3779597,239.0262818,638.5349813,358.4300426
1354,40.95996094,1,1,584,52,1,592,622.3779597,239.0262818,638.5349813,358.4300426
1355,40.98999023,1,1,584,53,1,596,622.3779597,239.0262818,638.5349813,358.4300426
1356,41.01000977,1,1,585,52,0,595,622.3779597,239.0262818,638.5349813,358.4300426
1357,41.03991699,1,1,588,53,0,596,622.3559861,239.0743804,631.5901432,357.1904906
1358,41.06994629,1,1,586,51,0,596,622.3559861,239.0743804,631.5901432,357.1904906
1359,41.08996582,1,1,589,52,1,595,622.3559861,239.0743804,631.5901432,357.1904906
1360,41.11999512,1,1,588,52,1,595,622.3559861,239.0743804,631.5901432,357.1904906
1361,41.15002441,1,1,588,52,0,597,622.4165246,239.1846534,633.5284016,357.2301373
1362,41.16992188,1,1,590,52,1,596,622.4165246,239.1846534,633.5284016,357.2301373
1363,41.19995117,1,1,589,52,2,600,622.4165246,239.1846534,633.5284016,357.2301373
1364,41.22998047,1,1,591,52,2,599,622.4165246,239.1846534,633.5284016,357.2301373
1365,41.26000977,1,1,591,51,0,599,622.4165246,239.1846534,633.5284016,357.2301373
