,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
659,20.03991699,181,181,516,52,1,527,622.5189638,238.9937453,655.0583142,358.4269464
660,20.07995605,181,181,516,53,0,527,622.5189638,238.9937453,655.0583142,358.4269464
661,20.10998535,181,181,516,52,2,527,622.5189638,238.9937453,655.0583142,358.4269464
662,20.14001465,181,181,515,52,1,530,622.5189638,238.9937453,655.0583142,358.4269464
663,20.16992188,0,0,525,51,0,527,622.5189638,238.9937453,655.0583142,358.4269464
664,20.19995117,0,0,519,52,2,528,622.5189638,238.9937453,655.0583142,358.4269464
665,20.2199707,0,0,521,52,2,528,622.6176508,238.949193,655.198402,358.4514691
666,20.25,63,63,516,52,0,528,622.6176508,238.949193,655.198402,358.4514691
667,20.2800293,63,63,527,52,0,527,622.6176508,238.949193,655.198402,358.4514691
668,20.30993652,63,63,522,51,0,533,622.6176508,238.949193,655.198402,358.4514691
669,20.33996582,63,63,523,52,1,532,622.6176508,238.949193,655.198402,358.4514691
670,20.36999512,63,63,523,52,1,538,622.6176508,238.949193,655.198402,358.4514691
671,20.40002441,63,63,536,52,0,543,622.6176508,238.949193,655.198402,358.4514691
672,20.41992188,63,63,534,52,0,547,622.6176508,238.949193,655.198402,358.4514691
673,20.44995117,63,63,532,53,2,551,622.6176508,238.949193,655.198402,358.4514691
674,20.47998047,63,63,546,53,2,556,622.6176508,238.949193,655.198402,358.4514691
675,20.51000977,63,63,547,52,1,557,622.6176508,238.949193,655.198402,358.4514691
676,20.53991699,63,63,547,52,1,559,622.6176508,238.949193,655.198402,358.4514691
677,20.56994629,63,63,544,53,2,559,622.6176508,238.949193,655.198402,358.4514691
678,20.59997559,63,63,558,51,1,560,622.6176508,238.949193,655.198402,358.4514691
679,20.63000488,63,63,554,52,1,562,622.6176508,238.949193,655.198402,358.4514691
680,20.65991211,63,63,554,51,1,565,622.6176508,238.949193,655.198402,358.4514691
681,20.68994141,63,63,552,53,1,568,622.6176508,238.949193,655.198402,358.4514691
682,20.7199707,63,63,561,52,0,568,622.6838529,238.8311914,638.6664439,358.4630184
683,20.75,63,63,559,52,1,569,622.6838529,238.8311914,638.6664439,358.4630184
684,20.77001953,63,63,554,52,2,570,622.6838529,238.8311914,638.6664439,358.4630184
685,20.79992676,63,63,565,51,1,571,622.6838529,238.8311914,638.6664439,358.4630184
686,20.82995605,63,63,566,51,1,569,622.6838529,238.8311914,638.6664439,358.4630184
687,20.85998535,63,63,564,53,1,569,622.6838529,238.8311914,638.6664439,358.4630184
688,20.89001465,63,63,558,51,0,571,622.6838529,238.8311914,638.6664439,358.4630184
689,20.91992188,63,63,568,51,0,571,622.6838529,238.8311914,638.6664439,358.4630184
690,20.94995117,63,63,566,51,2,573,622.635152,238.9982891,639.6205394,358.5069915
691,20.97998047,63,63,565,51,0,573,622.6993493,239.0102644,638.9061033,358.084334
692,21.01000977,63,63,560,52,0,573,622.6993493,239.0102644,638.9061033,358.084334
693,21.03991699,63,63,567,51,0,574,622.6993493,239.0102644,638.9061033,358.084334
694,21.05993652,63,63,566,53,3,574,622.6993493,239.0102644,638.9061033,358.084334
695,21.09997559,63,63,561,51,2,571,622.6130358,239.045833,636.0860705,358.1110368
696,21.11999512,63,63,570,52,2,575,622.6130358,239.045833,636.0860705,358.1110368
697,21.15002441,63,63,567,52,2,574,622.6130358,239.045833,636.0860705,358.1110368
698,21.17993164,63,63,567,52,1,573,622.6130358,239.045833,636.0860705,358.1110368
699,21.20996094,63,63,562,52,1,576,622.6130358,239.045833,636.0860705,358.1110368
700,21.23999023,146,146,571,52,1,574,622.6130358,239.045833,636.0860705,358.1110368
701,21.27001953,146,146,568,52,0,576,622.6130358,239.045833,636.0860705,358.1110368
702,21.29992676,146,146,561,51,1,576,622.6130358,239.045833,636.0860705,358.1110368
703,21.32995605,146,146,565,52,1,575,622.6130358,239.045833,636.0860705,358.1110368
704,21.36999512,146,146,573,52,2,572,622.6130358,239.045833,636.0860705,358.1110368
705,21.40002441,146,146,561,52,1,570,622.5955486,238.9973731,638.2219482,358.3525762
706,21.42993164,146,146,560,52,1,568,622.5955486,238.9973731,638.2219482,358.3525762
707,21.45996094,146,146,565,51,1,565,622.635152,238.9982891,643.0459621,358.4328903
708,21.48999023,146,146,552,53,1,562,622.635152,238.9982891,643.0459621,358.4328903
709,21.52001953,146,146,549,51,1,555,622.635152,238.9982891,643.0459621,358.4328903
710,21.54992676,146,146,547,53,2,554,622.635152,238.9982891,643.0459621,358.4328903
711,21.57995605,146,146,546,52,1,550,622.635152,238.9982891,643.0459621,358.4328903
712,21.61999512,146,146,539,52,2,550,622.635152,238.9982891,643.0459621,358.4328903
713,21.65002441,146,146,539,52,1,547,622.635152,238.9982891,643.0459621,358.4328903
714,21.67993164,146,146,545,52,0,547,622.635152,238.9982891,643.0459621,358.4328903
715,21.70996094,146,146,534,51,1,544,622.635152,238.9982891,643.0459621,358.4328903
716,21.73999023,146,146,533,52,1,544,622.635152,238.9982891,643.0459621,358.4328903
717,21.77001953,146,146,541,52,2,541,622.635152,238.9982891,643.0459621,358.4328903
718,21.79992676,146,146,532,53,1,537,622.635152,238.9982891,643.0459621,358.4328903
719,21.82995605,146,146,528,51,2,539,622.635152,238.9982891,643.0459621,358.4328903
720,21.85998535,146,146,531,52,1,535,622.635152,238.9982891,643.0459621,358.4328903
721,21.90002441,146,146,536,52,1,539,622.635152,238.9982891,643.0459621,358.4328903
722,21.92993164,146,146,527,52,0,539,622.635152,238.9982891,643.0459621,358.4328903
723,21.95996094,146,146,526,52,1,537,622.635152,238.9982891,643.0459621,358.4328903
724,21.98999023,146,146,534,52,3,535,622.635152,238.9982891,643.0459621,358.4328903
725,22.02001953,146,146,526,51,1,534,622.635152,238.9982891,643.0459621,358.4328903
726,22.04992676,146,146,525,53,1,537,622.635152,238.9982891,643.0459621,358.4328903
727,22.07995605,146,146,527,53,0,533,622.635152,238.9982891,643.0459621,358.4328903
728,22.10998535,146,146,526,52,1,532,622.635152,238.9982891,643.0459621,358.4328903
729,22.15002441,146,146,522,53,2,532,622.635152,238.9982891,643.0459621,358.4328903
730,22.17993164,146,146,524,52,0,534,622.635152,238.9982891,643.0459621,358.4328903
731,22.20996094,146,146,532,52,0,534,622.635152,238.9982891,643.0459621,358.4328903
732,22.23999023,180,180,521,51,1,536,622.635152,238.9982891,643.0459621,358.4328903
733,22.27001953,180,180,524,52,0,535,622.635152,238.9982891,643.0459621,358.4328903
734,22.29992676,180,180,525,52,0,535,622.635152,238.9982891,643.0459621,358.4328903
735,22.32995605,180,180,525,52,1,530,622.635152,238.9982891,643.0459621,358.4328903
736,22.35998535,180,180,521,52,1,526,622.635152,238.9982891,643.0459621,358.4328903
737,22.39001465,180,180,521,52,0,531,622.635152,238.9982891,643.0459621,358.4328903
738,22.42993164,180,180,528,52,1,528,622.635152,238.9982891,643.0459621,358.4328903
739,22.45996094,180,180,517,52,1,526,622.635152,238.9982891,643.0459621,358.4328903
740,22.48999023,180,180,516,52,2,525,622.635152,238.9982891,643.0459621,358.4328903
741,22.52001953,180,180,524,52,0,524,622.635152,238.9982891,643.0459621,358.4328903
742,22.54992676,180,180,512,52,0,525,622.6176508,238.949193,652.7162222,358.5683779
743,22.57995605,180,180,514,53,2,527,622.6176508,238.949193,652.7162222,358.5683779
