,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
827,25.14001465,95,95,546,52,2,555,622.1427272,238.8093513,642.4338889,358.1566508
828,25.16992188,95,95,557,51,1,557,622.1427272,238.8093513,642.4338889,358.1566508
829,25.19995117,95,95,551,51,2,555,622.1427272,238.8093513,642.4338889,358.1566508
830,25.22998047,95,95,546,52,1,558,622.1427272,238.8093513,642.4338889,358.1566508
831,25.25,0,0,555,52,1,558,622.1427272,238.8093513,642.4338889,358.1566508
832,25.2800293,21,21,546,52,1,560,622.1427272,238.8093513,642.4338889,358.1566508
833,25.30993652,21,21,553,52,2,554,622.1427272,238.8093513,642.4338889,358.1566508
834,25.33996582,21,21,553,52,1,555,622.1427272,238.8093513,642.4338889,358.1566508
835,25.36999512,21,21,557,53,2,557,622.1427272,238.8093513,642.4338889,358.1566508
836,25.40002441,21,21,557,51,2,563,622.1427272,238.8093513,642.4338889,358.1566508
837,25.42993164,21,21,557,51,1,566,622.1427272,238.8093513,642.4338889,358.1566508
838,25.45996094,21,21,559,52,0,570,622.1427272,238.8093513,642.4338889,358.1566508
839,25.48999023,21,21,561,51,1,570,622.1427272,238.8093513,642.4338889,358.1566508
840,25.52001953,21,21,565,52,1,574,622.1427272,238.8093513,642.4338889,358.1566508
841,25.53991699,21,21,567,52,1,577,622.1427272,238.8093513,642.4338889,358.1566508
842,25.56994629,21,21,567,52,1,577,622.1427272,238.8093513,642.4338889,358.1566508
843,25.59997559,21,21,569,52,1,579,622.1427272,238.8093513,642.4338889,358.1566508
844,25.63000488,21,21,572,53,0,582,622.1427272,238.8093513,642.4338889,358.1566508
845,25.65991211,21,21,567,53,1,583,622.1427272,238.8093513,642.4338889,358.1566508
846,25.68994141,21,21,578,52,0,585,622.1427272,238.8093513,642.4338889,358.1566508
847,25.7199707,21,21,577,52,1,588,622.1427272,238.8093513,642.4338889,358.1566508
848,25.75,21,21,580,52,0,589,622.1427272,238.8093513,642.4338889,358.1566508
849,25.7800293,21,21,581,52,0,591,622.1427272,238.8093513,642.4338889,358.1566508
850,25.80993652,21,21,582,53,1,591,622.1427272,238.8093513,631.2678249,356.8088731
851,25.82995605,21,21,582,52,2,592,622.1427272,238.8093513,631.2678249,356.8088731
852,25.85998535,21,21,584,51,2,593,622.1427272,238.8093513,631.2678249,356.8088731
853,25.89001465,21,21,586,51,1,594,622.1427272,238.8093513,631.2678249,356.8088731
854,25.91992188,21,21,585,52,1,594,622.1427272,238.8093513,631.2678249,356.8088731
855,25.94995117,21,21,586,52,3,595,622.1427272,238.8093513,631.2678249,356.8088731
856,25.97998047,21,21,581,52,1,593,622.1427272,238.8093513,631.2678249,356.8088731
857,26.01000977,21,21,591,51,1,596,622.1427272,238.8093513,631.2678249,356.8088731
858,26.03991699,21,21,588,52,1,595,622.1427272,238.8093513,631.2678249,356.8088731
859,26.06994629,21,21,588,52,1,596,622.1427272,238.8093513,631.2349878,356.6336588
860,26.09997559,21,21,590,52,0,594,622.1427272,238.8093513,631.2349878,356.6336588
861,26.13000488,21,21,590,52,0,597,622.1427272,238.8093513,631.2349878,356.6336588
862,26.15991211,21,21,589,51,1,598,622.1427272,238.8093513,631.2349878,356.6336588
863,26.17993164,21,21,589,51,1,597,622.1427272,238.8093513,631.2349878,356.6336588
864,26.20996094,21,21,594,52,0,598,622.1427272,238.8093513,631.2349878,356.6336588
865,26.23999023,21,21,592,52,0,599,622.1427272,238.8093513,631.2349878,356.6336588
866,26.27001953,87,87,583,52,0,599,622.1427272,238.8093513,631.2349878,356.6336588
867,26.29992676,87,87,581,52,0,599,622.1427272,238.8093513,631.2349878,356.6336588
868,26.32995605,87,87,594,52,2,598,622.1427272,238.8093513,631.2349878,356.6336588
869,26.35998535,87,87,589,52,0,599,622.1427272,238.8093513,631.2198497,356.7662142
870,26.39001465,87,87,581,52,1,599,622.1427272,238.8093513,631.2198497,356.7662142
871,26.41992188,87,87,585,52,0,596,622.1427272,238.8093513,631.2198497,356.7662142
872,26.44995117,87,87,594,52,1,596,622.1427272,238.8093513,631.2198497,356.7662142
873,26.47998047,87,87,587,52,1,592,622.1427272,238.8093513,631.2198497,356.7662142
874,26.51000977,87,87,579,51,1,589,622.1427272,238.8093513,631.2198497,356.7662142
875,26.5300293,87,87,589,52,1,584,622.1427272,238.8093513,631.2198497,356.7662142
876,26.55993652,87,87,580,52,0,584,622.1427272,238.8093513,631.2198497,356.7662142
877,26.58996582,87,87,577,53,0,582,622.1427272,238.8093513,631.2198497,356.7662142
878,26.61999512,87,87,569,51,0,581,622.1427272,238.8093513,637.9365646,357.7845794
879,26.65002441,87,87,578,53,4,580,622.1427272,238.8093513,637.9365646,357.7845794
880,26.67993164,87,87,572,52,3,577,622.1427272,238.8093513,637.9365646,357.7845794
881,26.70996094,87,87,565,53,0,577,622.1427272,238.8093513,637.9365646,357.7845794
882,26.73999023,87,87,566,52,0,576,622.1427272,238.8093513,637.9365646,357.7845794
883,26.77001953,87,87,571,52,1,573,622.1427272,238.8093513,637.9365646,357.7845794
884,26.79992676,87,87,565,52,0,572,622.1427272,238.8093513,638.3256786,357.8129003
885,26.81994629,87,87,559,51,2,571,622.1427272,238.8093513,638.3256786,357.8129003
